fdc_id,data_type,description,food_category_id
1754439,sub_sample_food,"OIL, PEANUT",4
1754440,sub_sample_food,"OIL, PEANUT",4
1754441,sub_sample_food,"OIL, PEANUT",4
1754442,sub_sample_food,"OIL, PEANUT",4
1754443,sub_sample_food,"OIL, PEANUT",4
1754444,sub_sample_food,"OIL, PEANUT",4
1754445,sub_sample_food,"OIL, PEANUT",4
1754446,sub_sample_food,"OIL, PEANUT",4
1754447,sub_sample_food,"OIL, PEANUT",4
1754448,sub_sample_food,"OIL, PEANUT",4
1754449,sub_sample_food,"OIL, PEANUT",4
1754450,sub_sample_food,"OIL, PEANUT",4
1754451,sub_sample_food,"OIL, PEANUT",4
1754452,sub_sample_food,"OIL, PEANUT",4
1754453,sub_sample_food,"OIL, PEANUT",4
1754454,sub_sample_food,"OIL, PEANUT",4
1754455,sub_sample_food,"OIL, PEANUT",4
1754456,sub_sample_food,"OIL, PEANUT",4
1754457,sub_sample_food,"OIL, PEANUT",4
1754458,sub_sample_food,"OIL, PEANUT",4
1754459,sub_sample_food,"OIL, PEANUT",4
1754460,sub_sample_food,"OIL, PEANUT",4
1754461,sub_sample_food,"OIL, PEANUT",4
1754462,sub_sample_food,"OIL, PEANUT",4
1754463,sub_sample_food,"OIL, PEANUT",4
1754464,sub_sample_food,"OIL, PEANUT",4
1754465,sub_sample_food,"OIL, PEANUT",4
1754466,sub_sample_food,"OIL, PEANUT",4
1754467,sub_sample_food,"OIL, PEANUT",4
1754468,sub_sample_food,"OIL, PEANUT",4
1754469,sub_sample_food,"OIL, PEANUT",4
1754470,sub_sample_food,"OIL, PEANUT",4
1754471,sub_sample_food,"OIL, PEANUT",4
1754472,sub_sample_food,"OIL, PEANUT",4
1754473,sub_sample_food,"OIL, PEANUT",4
1754474,sub_sample_food,"OIL, PEANUT",4
1754475,sub_sample_food,"OIL, PEANUT",4
1754476,sub_sample_food,"OIL, PEANUT",4
1754477,sub_sample_food,"OIL, PEANUT",4
1754478,sub_sample_food,"OIL, PEANUT",4
1754479,sub_sample_food,"OIL, PEANUT",4
1754480,sub_sample_food,"OIL, PEANUT",4
1754481,sub_sample_food,"OIL, PEANUT",4
1754482,sub_sample_food,"OIL, PEANUT",4
1754483,sub_sample_food,"OIL, PEANUT",4
1754484,sub_sample_food,"OIL, PEANUT",4
1754485,sub_sample_food,"OIL, PEANUT",4
1754486,sub_sample_food,"OIL, PEANUT",4
1754487,sub_sample_food,"OIL, PEANUT",4
1754488,sub_sample_food,"OIL, PEANUT",4
1754489,sub_sample_food,"OIL, PEANUT",4
1754490,sub_sample_food,"OIL, PEANUT",4
1754491,sub_sample_food,"OIL, PEANUT",4
1754492,sub_sample_food,"OIL, PEANUT",4
1754493,sub_sample_food,"OIL, PEANUT",4
1754494,sub_sample_food,"OIL, PEANUT",4
1754495,sub_sample_food,"OIL, PEANUT",4
1754496,sub_sample_food,"OIL, PEANUT",4
1754497,sub_sample_food,"OIL, PEANUT",4
1754498,sub_sample_food,"OIL, PEANUT",4
1754499,sub_sample_food,"OIL, PEANUT",4
1754500,sub_sample_food,"OIL, PEANUT",4
1754501,sub_sample_food,"OIL, PEANUT",4
1754502,sub_sample_food,"OIL, PEANUT",4
1754503,sub_sample_food,"OIL, PEANUT",4
1754504,sub_sample_food,"OIL, PEANUT",4
1754505,sub_sample_food,"OIL, PEANUT",4
1754506,sub_sample_food,"OIL, PEANUT",4
1754507,sub_sample_food,"OIL, PEANUT",4
1754508,sub_sample_food,"OIL, PEANUT",4
1754509,sub_sample_food,"OIL, PEANUT",4
1754510,sub_sample_food,"OIL, PEANUT",4
1754511,sub_sample_food,"OIL, PEANUT",4
1754512,sub_sample_food,"OIL, PEANUT",4
1754513,sub_sample_food,"OIL, PEANUT",4
1754514,sub_sample_food,"OIL, PEANUT",4
1754515,sub_sample_food,"OIL, PEANUT",4
1754516,sub_sample_food,"OIL, PEANUT",4
1754517,sub_sample_food,"OIL, PEANUT",4
1754518,sub_sample_food,"OIL, PEANUT",4
1754519,sub_sample_food,"OIL, PEANUT",4
1754520,sub_sample_food,"OIL, PEANUT",4
1754521,sub_sample_food,"OIL, PEANUT",4
1754522,sub_sample_food,"OIL, PEANUT",4
1754523,sub_sample_food,"OIL, PEANUT",4
1754524,sub_sample_food,"OIL, PEANUT",4
1754525,sub_sample_food,"OIL, PEANUT",4
1754526,sub_sample_food,"OIL, PEANUT",4
1754527,sub_sample_food,"OIL, PEANUT",4
1754528,sub_sample_food,"OIL, PEANUT",4
1754529,sub_sample_food,"OIL, PEANUT",4
1754530,sub_sample_food,"OIL, PEANUT",4
1754531,sub_sample_food,"OIL, PEANUT",4
1754532,sub_sample_food,"OIL, PEANUT",4
1754533,sub_sample_food,"OIL, PEANUT",4
1754534,sub_sample_food,"OIL, PEANUT",4
1754535,sub_sample_food,"OIL, PEANUT",4
1754536,sub_sample_food,"OIL, PEANUT",4
1754537,sub_sample_food,"OIL, PEANUT",4
1754538,sub_sample_food,"OIL, PEANUT",4
1754539,sub_sample_food,"OIL, PEANUT",4
1754540,sub_sample_food,"OIL, PEANUT",4
1754541,sub_sample_food,"OIL, PEANUT",4
1754542,sub_sample_food,"OIL, PEANUT",4
1754543,sub_sample_food,"OIL, PEANUT",4
1754544,sub_sample_food,"OIL, PEANUT",4
1754545,sub_sample_food,"OIL, PEANUT",4
1754546,sub_sample_food,"OIL, PEANUT",4
1754547,sub_sample_food,"OIL, PEANUT",4
1754548,sub_sample_food,"OIL, PEANUT",4
1754549,sub_sample_food,"OIL, PEANUT",4
1754550,sub_sample_food,"OIL, PEANUT",4
1754551,sub_sample_food,"OIL, PEANUT",4
1754552,sub_sample_food,"OIL, PEANUT",4
1754553,sub_sample_food,"OIL, PEANUT",4
1754554,sub_sample_food,"OIL, PEANUT",4
1754555,sub_sample_food,"OIL, PEANUT",4
1754556,sub_sample_food,"OIL, PEANUT",4
1754557,sub_sample_food,"OIL, PEANUT",4
1754558,sub_sample_food,"OIL, PEANUT",4
1754559,sub_sample_food,"OIL, PEANUT",4
1754560,sub_sample_food,"OIL, PEANUT",4
1754561,sub_sample_food,"OIL, PEANUT",4
1754562,sub_sample_food,"OIL, PEANUT",4
1754563,sub_sample_food,"OIL, PEANUT",4
1754564,sub_sample_food,"OIL, PEANUT",4
1754565,sub_sample_food,"OIL, PEANUT",4
1754566,sub_sample_food,"OIL, PEANUT",4
1754567,sub_sample_food,"OIL, PEANUT",4
1754568,sub_sample_food,"OIL, PEANUT",4
1754569,sub_sample_food,"OIL, PEANUT",4
1754570,sub_sample_food,"OIL, PEANUT",4
1754571,sub_sample_food,"OIL, PEANUT",4
1754572,sub_sample_food,"OIL, PEANUT",4
1754573,sub_sample_food,"OIL, PEANUT",4
1754574,sub_sample_food,"OIL, PEANUT",4
1754575,sub_sample_food,"OIL, PEANUT",4
1754576,sub_sample_food,"OIL, PEANUT",4
1754577,sub_sample_food,"OIL, PEANUT",4
1754578,sub_sample_food,"OIL, SUNFLOWER",4
1754579,sub_sample_food,"OIL, SUNFLOWER",4
1754580,sub_sample_food,"OIL, SUNFLOWER",4
1754581,sub_sample_food,"OIL, SUNFLOWER",4
1754582,sub_sample_food,"OIL, SUNFLOWER",4
1754583,sub_sample_food,"OIL, SUNFLOWER",4
1754584,sub_sample_food,"OIL, SUNFLOWER",4
1754585,sub_sample_food,"OIL, SUNFLOWER",4
1754586,sub_sample_food,"OIL, SUNFLOWER",4
1754587,sub_sample_food,"OIL, SUNFLOWER",4
1754588,sub_sample_food,"OIL, SUNFLOWER",4
1754589,sub_sample_food,"OIL, SUNFLOWER",4
1754590,sub_sample_food,"OIL, SUNFLOWER",4
1754591,sub_sample_food,"OIL, SUNFLOWER",4
1754592,sub_sample_food,"OIL, SUNFLOWER",4
1754593,sub_sample_food,"OIL, SUNFLOWER",4
1754594,sub_sample_food,"OIL, SUNFLOWER",4
1754595,sub_sample_food,"OIL, SUNFLOWER",4
1754596,sub_sample_food,"OIL, SUNFLOWER",4
1754597,sub_sample_food,"OIL, SUNFLOWER",4
1754598,sub_sample_food,"OIL, SUNFLOWER",4
1754599,sub_sample_food,"OIL, SUNFLOWER",4
1754600,sub_sample_food,"OIL, SUNFLOWER",4
1754601,sub_sample_food,"OIL, SUNFLOWER",4
1754602,sub_sample_food,"OIL, SUNFLOWER",4
1754603,sub_sample_food,"OIL, SUNFLOWER",4
1754604,sub_sample_food,"OIL, SUNFLOWER",4
1754605,sub_sample_food,"OIL, SUNFLOWER",4
1754606,sub_sample_food,"OIL, SUNFLOWER",4
1754607,sub_sample_food,"OIL, SUNFLOWER",4
1754608,sub_sample_food,"OIL, SUNFLOWER",4
1754609,sub_sample_food,"OIL, SUNFLOWER",4
1754610,sub_sample_food,"OIL, SUNFLOWER",4
1754611,sub_sample_food,"OIL, SUNFLOWER",4
1754612,sub_sample_food,"OIL, SUNFLOWER",4
1754613,sub_sample_food,"OIL, SUNFLOWER",4
1754614,sub_sample_food,"OIL, SUNFLOWER",4
1754615,sub_sample_food,"OIL, SUNFLOWER",4
1754616,sub_sample_food,"OIL, SUNFLOWER",4
1754617,sub_sample_food,"OIL, SUNFLOWER",4
1754618,sub_sample_food,"OIL, SUNFLOWER",4
1754619,sub_sample_food,"OIL, SUNFLOWER",4
1754620,sub_sample_food,"OIL, SUNFLOWER",4
1754621,sub_sample_food,"OIL, SUNFLOWER",4
1754622,sub_sample_food,"OIL, SUNFLOWER",4
1754623,sub_sample_food,"OIL, SUNFLOWER",4
1754624,sub_sample_food,"OIL, SUNFLOWER",4
1754625,sub_sample_food,"OIL, SUNFLOWER",4
1754626,sub_sample_food,"OIL, SUNFLOWER",4
1754627,sub_sample_food,"OIL, SUNFLOWER",4
1754628,sub_sample_food,"OIL, SUNFLOWER",4
1754629,sub_sample_food,"OIL, SUNFLOWER",4
1754630,sub_sample_food,"OIL, SUNFLOWER",4
1754631,sub_sample_food,"OIL, SUNFLOWER",4
1754632,sub_sample_food,"OIL, SUNFLOWER",4
1754633,sub_sample_food,"OIL, SUNFLOWER",4
1754634,sub_sample_food,"OIL, SUNFLOWER",4
1754635,sub_sample_food,"OIL, SUNFLOWER",4
1754636,sub_sample_food,"OIL, SUNFLOWER",4
1754637,sub_sample_food,"OIL, SUNFLOWER",4
1754638,sub_sample_food,"OIL, SUNFLOWER",4
1754639,sub_sample_food,"OIL, SUNFLOWER",4
1754640,sub_sample_food,"OIL, SUNFLOWER",4
1754641,sub_sample_food,"OIL, SUNFLOWER",4
1754642,sub_sample_food,"OIL, SUNFLOWER",4
1754643,sub_sample_food,"OIL, SUNFLOWER",4
1754644,sub_sample_food,"OIL, SUNFLOWER",4
1754645,sub_sample_food,"OIL, SUNFLOWER",4
1754646,sub_sample_food,"OIL, SUNFLOWER",4
1754647,sub_sample_food,"OIL, SUNFLOWER",4
1754648,sub_sample_food,"OIL, SUNFLOWER",4
1754649,sub_sample_food,"OIL, SUNFLOWER",4
1754650,sub_sample_food,"OIL, SUNFLOWER",4
1754651,sub_sample_food,"OIL, SUNFLOWER",4
1754652,sub_sample_food,"OIL, SUNFLOWER",4
1754653,sub_sample_food,"OIL, SUNFLOWER",4
1754654,sub_sample_food,"OIL, SUNFLOWER",4
1754655,sub_sample_food,"OIL, SUNFLOWER",4
1754656,sub_sample_food,"OIL, SUNFLOWER",4
1754657,sub_sample_food,"OIL, SUNFLOWER",4
1754658,sub_sample_food,"OIL, SUNFLOWER",4
1754659,sub_sample_food,"OIL, SUNFLOWER",4
1754660,sub_sample_food,"OIL, SUNFLOWER",4
1754661,sub_sample_food,"OIL, SUNFLOWER",4
1754662,sub_sample_food,"OIL, SUNFLOWER",4
1754663,sub_sample_food,"OIL, SUNFLOWER",4
1754664,sub_sample_food,"OIL, SUNFLOWER",4
1754665,sub_sample_food,"OIL, SUNFLOWER",4
1754666,sub_sample_food,"OIL, SUNFLOWER",4
1754667,sub_sample_food,"OIL, SUNFLOWER",4
1754668,sub_sample_food,"OIL, SUNFLOWER",4
1754669,sub_sample_food,"OIL, SUNFLOWER",4
1754670,sub_sample_food,"OIL, SUNFLOWER",4
1754671,sub_sample_food,"OIL, SUNFLOWER",4
1754672,sub_sample_food,"OIL, SUNFLOWER",4
1754673,sub_sample_food,"OIL, SUNFLOWER",4
1754674,sub_sample_food,"OIL, SUNFLOWER",4
1754675,sub_sample_food,"OIL, SUNFLOWER",4
1754676,sub_sample_food,"OIL, SUNFLOWER",4
1754677,sub_sample_food,"OIL, SUNFLOWER",4
1754678,sub_sample_food,"OIL, SUNFLOWER",4
1754679,sub_sample_food,"OIL, SUNFLOWER",4
1754680,sub_sample_food,"OIL, SUNFLOWER",4
1754681,sub_sample_food,"OIL, SUNFLOWER",4
1754682,sub_sample_food,"OIL, SUNFLOWER",4
1754683,sub_sample_food,"OIL, SUNFLOWER",4
1754684,sub_sample_food,"OIL, SUNFLOWER",4
1754685,sub_sample_food,"OIL, SUNFLOWER",4
1754686,sub_sample_food,"OIL, SUNFLOWER",4
1754687,sub_sample_food,"OIL, SUNFLOWER",4
1754688,sub_sample_food,"OIL, SUNFLOWER",4
1754689,sub_sample_food,"OIL, SUNFLOWER",4
1754690,sub_sample_food,"OIL, SUNFLOWER",4
1754691,sub_sample_food,"OIL, SUNFLOWER",4
1754692,sub_sample_food,"OIL, SUNFLOWER",4
1754693,sub_sample_food,"OIL, SUNFLOWER",4
1754694,sub_sample_food,"OIL, SUNFLOWER",4
1754695,sub_sample_food,"OIL, SUNFLOWER",4
1754696,sub_sample_food,"OIL, SUNFLOWER",4
1754697,sub_sample_food,"OIL, SUNFLOWER",4
1754698,sub_sample_food,"OIL, SUNFLOWER",4
1754699,sub_sample_food,"OIL, SUNFLOWER",4
1754700,sub_sample_food,"OIL, SUNFLOWER",4
1754701,sub_sample_food,"OIL, SUNFLOWER",4
1754702,sub_sample_food,"OIL, SUNFLOWER",4
1754703,sub_sample_food,"OIL, SUNFLOWER",4
1754704,sub_sample_food,"OIL, SUNFLOWER",4
1754705,sub_sample_food,"OIL, SUNFLOWER",4
1754706,sub_sample_food,"OIL, SUNFLOWER",4
1754707,sub_sample_food,"OIL, SUNFLOWER",4
1754708,sub_sample_food,"OIL, SUNFLOWER",4
1754709,sub_sample_food,"OIL, SUNFLOWER",4
1754710,sub_sample_food,"OIL, SUNFLOWER",4
1754711,sub_sample_food,"OIL, SUNFLOWER",4
1754712,sub_sample_food,"OIL, SUNFLOWER",4
1754713,sub_sample_food,"OIL, SUNFLOWER",4
1754714,sub_sample_food,"OIL, SUNFLOWER",4
1754715,sub_sample_food,"OIL, SUNFLOWER",4
1754716,sub_sample_food,"OIL, SUNFLOWER",4
1754717,sub_sample_food,"OIL, SUNFLOWER",4
1754718,sub_sample_food,"OIL, SUNFLOWER",4
1754719,sub_sample_food,"OIL, SUNFLOWER",4
1754720,sub_sample_food,"OIL, SUNFLOWER",4
1754721,sub_sample_food,"OIL, SUNFLOWER",4
1754722,sub_sample_food,"OIL, SUNFLOWER",4
1754723,sub_sample_food,"OIL, SUNFLOWER",4
1754724,sub_sample_food,"OIL, SUNFLOWER",4
1754725,sub_sample_food,"OIL, SUNFLOWER",4
1754726,sub_sample_food,"OIL, SUNFLOWER",4
1754727,sub_sample_food,"OIL, SUNFLOWER",4
1754728,sub_sample_food,"OIL, SUNFLOWER",4
1754729,sub_sample_food,"OIL, SUNFLOWER",4
1754730,sub_sample_food,"OIL, SUNFLOWER",4
1754731,sub_sample_food,"OIL, SUNFLOWER",4
1754732,sub_sample_food,"OIL, SUNFLOWER",4
1754733,sub_sample_food,"OIL, SUNFLOWER",4
1754734,sub_sample_food,"OIL, SUNFLOWER",4
1754735,sub_sample_food,"OIL, SUNFLOWER",4
1754736,sub_sample_food,"OIL, SUNFLOWER",4
1754737,sub_sample_food,"OIL, SUNFLOWER",4
1754738,sub_sample_food,"OIL, SUNFLOWER",4
1754739,sub_sample_food,"OIL, SUNFLOWER",4
1754740,sub_sample_food,"OIL, SUNFLOWER",4
1754741,sub_sample_food,"OIL, SUNFLOWER",4
1754742,sub_sample_food,"OIL, SUNFLOWER",4
1754743,sub_sample_food,"OIL, SUNFLOWER",4
1754744,sub_sample_food,"OIL, SUNFLOWER",4
1754745,sub_sample_food,"OIL, SUNFLOWER",4
1754746,sub_sample_food,"OIL, SUNFLOWER",4
1754747,sub_sample_food,"OIL, SUNFLOWER",4
1754748,sub_sample_food,"OIL, SUNFLOWER",4
1754749,sub_sample_food,"OIL, SUNFLOWER",4
1754750,sub_sample_food,"OIL, SUNFLOWER",4
1754751,sub_sample_food,"OIL, SUNFLOWER",4
1754752,sub_sample_food,"OIL, SUNFLOWER",4
1754753,sub_sample_food,"OIL, SUNFLOWER",4
1754754,sub_sample_food,"OIL, SUNFLOWER",4
1754755,sub_sample_food,"OIL, SUNFLOWER",4
1754756,sub_sample_food,"OIL, SUNFLOWER",4
1754757,sub_sample_food,"OIL, SUNFLOWER",4
1754758,sub_sample_food,"OIL, SUNFLOWER",4
1754759,sub_sample_food,"OIL, SUNFLOWER",4
1754760,sub_sample_food,"OIL, SUNFLOWER",4
1754761,sub_sample_food,"OIL, SUNFLOWER",4
1754762,sub_sample_food,"OIL, SUNFLOWER",4
1754763,sub_sample_food,"OIL, SUNFLOWER",4
1754764,sub_sample_food,"OIL, SUNFLOWER",4
1754765,sub_sample_food,"OIL, SUNFLOWER",4
1754766,sub_sample_food,"OIL, SUNFLOWER",4
1754767,sub_sample_food,"OIL, SUNFLOWER",4
1754768,sub_sample_food,"OIL, SUNFLOWER",4
1754769,sub_sample_food,"OIL, SUNFLOWER",4
1754770,sub_sample_food,"OIL, SUNFLOWER",4
1754771,sub_sample_food,"OIL, SUNFLOWER",4
1754772,sub_sample_food,"OIL, SUNFLOWER",4
1754773,sub_sample_food,"OIL, SUNFLOWER",4
1754774,sub_sample_food,"OIL, SUNFLOWER",4
1754775,sub_sample_food,"OIL, SUNFLOWER",4
1754776,sub_sample_food,"OIL, SUNFLOWER",4
1754777,sub_sample_food,"OIL, SUNFLOWER",4
1754778,sub_sample_food,"OIL, SUNFLOWER",4
1754779,sub_sample_food,"OIL, SUNFLOWER",4
1754780,sub_sample_food,"OIL, SUNFLOWER",4
1754781,sub_sample_food,"OIL, SUNFLOWER",4
1754782,sub_sample_food,"OIL, SUNFLOWER",4
1754783,sub_sample_food,"OIL, SUNFLOWER",4
1754784,sub_sample_food,"OIL, SUNFLOWER",4
1754785,sub_sample_food,"OIL, SUNFLOWER",4
1754786,sub_sample_food,"OIL, SUNFLOWER",4
1754787,sub_sample_food,"OIL, SUNFLOWER",4
1754788,sub_sample_food,"OIL, SUNFLOWER",4
1754789,sub_sample_food,"OIL, SUNFLOWER",4
1754790,sub_sample_food,"OIL, SUNFLOWER",4
1754791,sub_sample_food,"OIL, SUNFLOWER",4
1754792,sub_sample_food,"OIL, SUNFLOWER",4
1754793,sub_sample_food,"OIL, SUNFLOWER",4
1754794,sub_sample_food,"OIL, SUNFLOWER",4
1754795,sub_sample_food,"OIL, SUNFLOWER",4
1754796,sub_sample_food,"OIL, SUNFLOWER",4
1754797,sub_sample_food,"OIL, SUNFLOWER",4
1754798,sub_sample_food,"OIL, SUNFLOWER",4
1754799,sub_sample_food,"OIL, SUNFLOWER",4
1754800,sub_sample_food,"OIL, SUNFLOWER",4
1754801,sub_sample_food,"OIL, SUNFLOWER",4
1754802,sub_sample_food,"OIL, SUNFLOWER",4
1754803,sub_sample_food,"OIL, SUNFLOWER",4
1754804,sub_sample_food,"OIL, SUNFLOWER",4
1754805,sub_sample_food,"OIL, SUNFLOWER",4
1754806,sub_sample_food,"OIL, SUNFLOWER",4
1754807,sub_sample_food,"OIL, SUNFLOWER",4
1754808,sub_sample_food,"OIL, SUNFLOWER",4
1754809,sub_sample_food,"OIL, SUNFLOWER",4
1754810,sub_sample_food,"OIL, SUNFLOWER",4
1754811,sub_sample_food,"OIL, SUNFLOWER",4
1754812,sub_sample_food,"OIL, SUNFLOWER",4
1754813,sub_sample_food,"OIL, SUNFLOWER",4
1754814,sub_sample_food,"OIL, SUNFLOWER",4
1754815,sub_sample_food,"OIL, SUNFLOWER",4
1754816,sub_sample_food,"OIL, SUNFLOWER",4
1754817,sub_sample_food,"OIL, SUNFLOWER",4
1754818,sub_sample_food,"OIL, SUNFLOWER",4
1754819,sub_sample_food,"OIL, SUNFLOWER",4
1754820,sub_sample_food,"OIL, SUNFLOWER",4
1754821,sub_sample_food,"OIL, SUNFLOWER",4
1754822,sub_sample_food,"OIL, SUNFLOWER",4
1754823,sub_sample_food,"OIL, SUNFLOWER",4
1754824,sub_sample_food,"OIL, SUNFLOWER",4
1754825,sub_sample_food,"OIL, SUNFLOWER",4
1754826,sub_sample_food,"OIL, SUNFLOWER",4
1754827,sub_sample_food,"OIL, SUNFLOWER",4
1754828,sub_sample_food,"OIL, SUNFLOWER",4
1754829,sub_sample_food,"OIL, SUNFLOWER",4
1754830,sub_sample_food,"OIL, SUNFLOWER",4
1754831,sub_sample_food,"OIL, SUNFLOWER",4
1754832,sub_sample_food,"OIL, SUNFLOWER",4
1754833,sub_sample_food,"OIL, SUNFLOWER",4
1754834,sub_sample_food,"OIL, SUNFLOWER",4
1754835,sub_sample_food,"OIL, SUNFLOWER",4
1754836,sub_sample_food,"OIL, SUNFLOWER",4
1754837,sub_sample_food,"OIL, SUNFLOWER",4
1754838,sub_sample_food,"OIL, SUNFLOWER",4
1754839,sub_sample_food,"OIL, SUNFLOWER",4
1754840,sub_sample_food,"OIL, SUNFLOWER",4
1754841,sub_sample_food,"OIL, SUNFLOWER",4
1754842,sub_sample_food,"OIL, SUNFLOWER",4
1754843,sub_sample_food,"OIL, SUNFLOWER",4
1754844,sub_sample_food,"OIL, SUNFLOWER",4
1754845,sub_sample_food,"OIL, SUNFLOWER",4
1754846,sub_sample_food,"OIL, SUNFLOWER",4
1754847,sub_sample_food,"OIL, SUNFLOWER",4
1754848,sub_sample_food,"OIL, SUNFLOWER",4
1754849,sub_sample_food,"OIL, SUNFLOWER",4
1754850,sub_sample_food,"OIL, SUNFLOWER",4
1754851,sub_sample_food,"OIL, SUNFLOWER",4
1754852,sub_sample_food,"OIL, SUNFLOWER",4
1754853,sub_sample_food,"OIL, SUNFLOWER",4
1754854,sub_sample_food,"OIL, SUNFLOWER",4
1754855,sub_sample_food,"OIL, SUNFLOWER",4
1754856,sub_sample_food,"OIL, SUNFLOWER",4
1754857,sub_sample_food,"OIL, SUNFLOWER",4
1754858,sub_sample_food,"OIL, SUNFLOWER",4
1754859,sub_sample_food,"OIL, SUNFLOWER",4
1754860,sub_sample_food,"OIL, SUNFLOWER",4
1754861,sub_sample_food,"OIL, SUNFLOWER",4
1754862,sub_sample_food,"OIL, SUNFLOWER",4
1754863,sub_sample_food,"OIL, SUNFLOWER",4
1754864,sub_sample_food,"OIL, SUNFLOWER",4
1754865,sub_sample_food,"OIL, SUNFLOWER",4
1754866,sub_sample_food,"OIL, SUNFLOWER",4
1754867,sub_sample_food,"OIL, SUNFLOWER",4
1754868,sub_sample_food,"OIL, SUNFLOWER",4
1754869,sub_sample_food,"OIL, SUNFLOWER",4
1754870,sub_sample_food,"OIL, SUNFLOWER",4
1754871,sub_sample_food,"OIL, SUNFLOWER",4
1754872,sub_sample_food,"OIL, SUNFLOWER",4
1754873,sub_sample_food,"OIL, SUNFLOWER",4
1754874,sub_sample_food,"OIL, SUNFLOWER",4
1754875,sub_sample_food,"OIL, SUNFLOWER",4
1754876,sub_sample_food,"OIL, SUNFLOWER",4
1754877,sub_sample_food,"OIL, SUNFLOWER",4
1754878,sub_sample_food,"OIL, SUNFLOWER",4
1754879,sub_sample_food,"OIL, SUNFLOWER",4
1754880,sub_sample_food,"OIL, SUNFLOWER",4
1754881,sub_sample_food,"OIL, SUNFLOWER",4
1754882,sub_sample_food,"OIL, SUNFLOWER",4
1754883,sub_sample_food,"OIL, SUNFLOWER",4
1754884,sub_sample_food,"OIL, SUNFLOWER",4
1754885,sub_sample_food,"OIL, SUNFLOWER",4
1754886,sub_sample_food,"OIL, SUNFLOWER",4
1754887,sub_sample_food,"OIL, SUNFLOWER",4
1754888,sub_sample_food,"OIL, SUNFLOWER",4
1754889,sub_sample_food,"OIL, SUNFLOWER",4
1754890,sub_sample_food,"OIL, SUNFLOWER",4
1754891,sub_sample_food,"OIL, SUNFLOWER",4
1754892,sub_sample_food,"OIL, SUNFLOWER",4
1754893,sub_sample_food,"OIL, SUNFLOWER",4
1754894,sub_sample_food,"OIL, SUNFLOWER",4
1754895,sub_sample_food,"OIL, SUNFLOWER",4
1754896,sub_sample_food,"OIL, SUNFLOWER",4
1754897,sub_sample_food,"OIL, SUNFLOWER",4
1754898,sub_sample_food,"OIL, SUNFLOWER",4
1754899,sub_sample_food,"OIL, SUNFLOWER",4
1754900,sub_sample_food,"OIL, SUNFLOWER",4
1754901,sub_sample_food,"OIL, SUNFLOWER",4
1754902,sub_sample_food,"OIL, SUNFLOWER",4
1754903,sub_sample_food,"OIL, SUNFLOWER",4
1754904,sub_sample_food,"OIL, SUNFLOWER",4
1754905,sub_sample_food,"OIL, SUNFLOWER",4
1754906,sub_sample_food,"OIL, SUNFLOWER",4
1754907,sub_sample_food,"OIL, SUNFLOWER",4
1754908,sub_sample_food,"OIL, SUNFLOWER",4
1754909,sub_sample_food,"OIL, SUNFLOWER",4
1754910,sub_sample_food,"OIL, SUNFLOWER",4
1754911,sub_sample_food,"OIL, SUNFLOWER",4
1754912,sub_sample_food,"OIL, SUNFLOWER",4
1754913,sub_sample_food,"OIL, SUNFLOWER",4
1754914,sub_sample_food,"OIL, SUNFLOWER",4
1754915,sub_sample_food,"OIL, SUNFLOWER",4
1754916,sub_sample_food,"OIL, SUNFLOWER",4
1754917,sub_sample_food,"OIL, SUNFLOWER",4
1754918,sub_sample_food,"OIL, SUNFLOWER",4
1754919,sub_sample_food,"OIL, SUNFLOWER",4
1754920,sub_sample_food,"OIL, SUNFLOWER",4
1754921,sub_sample_food,"OIL, SUNFLOWER",4
1754922,sub_sample_food,"OIL, SUNFLOWER",4
1754923,sub_sample_food,"OIL, SUNFLOWER",4
1754924,sub_sample_food,"OIL, SUNFLOWER",4
1754925,sub_sample_food,"OIL, SUNFLOWER",4
1754926,sub_sample_food,"OIL, SUNFLOWER",4
1754927,sub_sample_food,"OIL, SUNFLOWER",4
1754928,sub_sample_food,"OIL, SUNFLOWER",4
1754929,sub_sample_food,"OIL, SUNFLOWER",4
1754930,sub_sample_food,"OIL, SUNFLOWER",4
1754931,sub_sample_food,"OIL, SUNFLOWER",4
1754932,sub_sample_food,"OIL, SUNFLOWER",4
1754933,sub_sample_food,"OIL, SUNFLOWER",4
1754934,sub_sample_food,"OIL, SUNFLOWER",4
1754935,sub_sample_food,"OIL, SUNFLOWER",4
1754936,sub_sample_food,"OIL, SUNFLOWER",4
1754937,sub_sample_food,"OIL, SUNFLOWER",4
1754938,sub_sample_food,"OIL, SUNFLOWER",4
1754939,sub_sample_food,"OIL, SUNFLOWER",4
1754940,sub_sample_food,"OIL, SUNFLOWER",4
1754941,sub_sample_food,"OIL, SUNFLOWER",4
1754942,sub_sample_food,"OIL, SUNFLOWER",4
1754943,sub_sample_food,"OIL, SUNFLOWER",4
1754944,sub_sample_food,"OIL, SUNFLOWER",4
1754945,sub_sample_food,"OIL, SUNFLOWER",4
1754946,sub_sample_food,"OIL, SUNFLOWER",4
1754947,sub_sample_food,"OIL, SUNFLOWER",4
1754948,sub_sample_food,"OIL, SUNFLOWER",4
1754949,sub_sample_food,"OIL, SUNFLOWER",4
1754950,sub_sample_food,"OIL, SUNFLOWER",4
1754951,sub_sample_food,"OIL, SUNFLOWER",4
1754952,sub_sample_food,"OIL, SUNFLOWER",4
